"","year","population","pop_no","stat_area","CU","escapement","er_E","er_2","er_3","total_runE","total_run2","total_run3","age_3","age_4","age_5","rec_E","rec_2","rec_3","RS_E","RS_2","RS_3","logRS1","logRS2","logRS3","Ut","Model","group","region","Smsy","Sgen","Umsy","U_relative"
"88",1981,"necleetsconnay",31,8,"bella_coola_dean",NA,0.414,0.439,0.434,NA,NA,NA,0.945945946,0.054054054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439,"Time-varying",6,"Central Coast (South)",459.681541935,128.948492872269,0.563292085057613,0.779347006012164
"89",1981,"nias",23,6,"hecate_strait_mainland",200,0.368,0.392,0.434,317,329,353,0.854411765,0.141176471,0.004411765,479,491,531,2.393191282,2.454456459,2.654375935,0.872627739705778,0.897905335104197,0.976209574333983,0.392,"Time-varying",4,"Hecate Lowlands",180.990610288961,44.7948602277452,0.609399806265231,0.643255865804113
"90",1981,"pallant_ck",51,2,"haida_gwaii_east",1647,0.28,NA,NA,2288,NA,NA,0.854,0.141,0.004,5681,NA,NA,3.44906458,NA,NA,1.23810305804731,NA,NA,0.28,"Time-varying",1,"Haida Gwaii",2105.2138346399,583.592045509243,0.572198329590339,0.489340820341897
"91",1981,"paril",7,6,"northern_coastal",50,0.405,0.439,0.434,84,89,88,0.714,0.286,0,484,506,501,9.672360137,10.12919814,10.01701294,2.26927234762756,2.31542215816799,2.30428494143273,0.439,"Time-varying",5,"Inner Waters",532.495103648976,116.353179456193,0.636475029289754,0.689736407239547
"92",1981,"quaal",16,6,"hecate_strait_mainland",6000,0.368,0.392,0.434,9497,9874,10598,0.854411765,0.141176471,0.004411765,8992,9211,9969,1.498694744,1.535235999,1.661455649,0.40459455862323,0.42868411449844,0.507694115106855,0.392,"Time-varying",4,"Hecate Lowlands",12021.4226964769,3581.25392870101,0.566532695858201,0.691928290928005
"93",1981,"quartcha",26,7,"northern_coastal",NA,0.405,0.439,0.434,NA,NA,NA,0.714,0.286,0,277,289,286,NA,NA,NA,NA,NA,NA,0.439,"Time-varying",6,"Central Coast (South)",554.29603226246,155.903375261893,0.560904915814102,0.782663848404381
"94",1981,"riordan",17,6,"northern_coastal",250,0.405,0.439,0.434,420,446,442,0.714,0.286,0,420,440,435,1.681873007,1.760892016,1.741373617,0.519908057511338,0.565820507929226,0.554674236843951,0.439,"Time-varying",5,"Inner Waters",141.599185209148,31.4269578850572,0.636995534317913,0.689172806321281
"95",1981,"roscoe",25,7,"northern_coastal",NA,0.405,0.439,0.434,NA,NA,NA,0.714,0.286,0,352,367,363,NA,NA,NA,NA,NA,NA,0.439,"Time-varying",6,"Central Coast (South)",935.422921565183,260.350987084209,0.565352412896235,0.776506812363378
"96",1981,"salloomt",52,8,"bella_coola_dean",NA,0.414,0.439,0.434,NA,NA,NA,0.945945946,0.054054054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439,"Time-varying",6,"Central Coast (South)",348.184935946076,96.3479692605064,0.56621475729318,0.775324193418524
"97",1981,"sylvia_ck",2,5,"hecate_strait_mainland",NA,0.368,0.392,0.434,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392,"Time-varying",4,"Hecate Lowlands",76.841764557464,19.941388930812,0.588982496893445,0.66555458280608
"98",1981,"tlell",49,2,"haida_gwaii_graham_isl_low",5000,0.28,NA,NA,6944,NA,NA,0.854,0.141,0.004,5942,NA,NA,1.188464603,NA,NA,0.172662224454945,NA,NA,0.28,"Time-varying",1,"Haida Gwaii",3002.09186366727,1196.77810088474,0.450268080646181,0.621851763505358
"99",1981,"tsimtack_lk",3,5,"hecate_strait_mainland",800,0.368,0.392,0.434,1266,1317,1413,0.854411765,0.141176471,0.004411765,763,783,846,0.953837132,0.978300922,1.05789936,-0.0472623432823732,-0.0219379650680072,0.0562852060382942,0.392,"Time-varying",4,"Hecate Lowlands",404.452447287626,122.935097391861,0.55946791907505,0.700665733699406
"100",1981,"tyler_ck",24,6,"hecate_strait_mainland",200,0.368,0.392,0.434,317,329,353,0.854411765,0.141176471,0.004411765,458,469,508,2.289831827,2.3459498,2.538729593,0.828478376878181,0.852690351877873,0.931663795672371,0.392,"Time-varying",4,"Hecate Lowlands",227.351405250477,64.895486321125,0.571222575592781,0.686247387182143
"101",1981,"wahoo",8,6,"brim_wahoo",700,0.508,0.532,0.434,1423,1497,1236,0.713592233,0.286407767,0,1040,1072,859,1.485092382,1.531301631,1.227261658,0.395476980420705,0.426118112946536,0.204785393197931,0.532,"Time-varying",5,"Inner Waters",972.005148734871,275.436977549886,0.565926795148194,0.940050912169108
"102",1981,"west_arm",21,6,"hecate_strait_mainland",100,0.368,0.392,0.434,158,165,177,0.854411765,0.141176471,0.004411765,162,166,179,1.618309332,1.658884204,1.794470079,0.481381982069216,0.506145210098367,0.584709757741245,0.392,"Time-varying",4,"Hecate Lowlands",513.31024105126,151.446366199564,0.550895743130691,0.71156839545047
"103",1981,"zolzap",45,3,"lower_nass",1000,0.614,NA,NA,2591,NA,NA,0.571,0.426,0.003,2209,NA,NA,2.208645649,NA,NA,0.792379499166732,NA,NA,0.614,"Time-varying",2,"Nass",810.081378436832,153.020771625372,0.673764314536052,0.911297892680461
"104",1981,"zymagotitz",39,4,"lower_skeena",400,0.67,NA,NA,1212,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,"Time-varying",3,"Skeena",820.407021117083,160.201131273839,0.664638377819523,1.00806697650844
"105",1982,"aaltanhash",18,6,"northern_coastal",NA,0.351,0.405,0.4,NA,NA,NA,0.714,0.286,0,1113,1150,1136,NA,NA,NA,NA,NA,NA,0.405,"Time-varying",5,"Inner Waters",327.467673110017,87.5939857136496,0.580951888851254,0.697131738052917
"106",1982,"arnoup",22,6,"hecate_strait_mainland",400,0.319,0.365,0.4,587,630,667,0.854411765,0.141176471,0.004411765,493,500,544,1.232204067,1.250488749,1.360842655,0.208804490193438,0.223534474093942,0.308104107140294,0.365,"Time-varying",4,"Hecate Lowlands",185.996993234785,49.183863837372,0.594128318263782,0.614345401119134
"107",1982,"babine_fence",40,4,"middle_skeena",2673,0.58,NA,NA,6364,NA,NA,0.752,0.246,0.002,11723,NA,NA,4.385732918,NA,NA,1.47835675393272,NA,NA,0.58,"Time-varying",3,"Skeena",13159.4885170198,2026.39592923912,0.716788070126836,0.809165252844357
"108",1982,"bear",44,4,"upper_skeena",NA,0.58,NA,NA,NA,NA,NA,0.615,0.38,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,"Time-varying",3,"Skeena",1278.02841934138,182.379014676184,0.73169083179965,0.792684525749004
"109",1982,"bella_coola",30,8,"bella_coola_dean",6000,0.358,0.405,0.4,9346,10084,10000,0.945945946,0.054054054,0,29691,30249,29898,4.948447165,5.041454913,4.983053354,1.59907382332479,1.61769471363947,1.60604282644644,0.405,"Time-varying",6,"Central Coast (South)",18763.3137397803,6294.83907606741,0.508864076947353,0.795890333681191
"110",1982,"belowe_ck",1,5,"hecate_strait_mainland",NA,0.319,0.365,0.4,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365,"Time-varying",4,"Hecate Lowlands",140.767152537589,36.3956015900887,0.58918831468616,0.619496332330391
"111",1982,"brim",4,6,"brim_wahoo",600,0.44,0.485,0.4,1071,1165,1000,0.713592233,0.286407767,0,884,888,690,1.472895755,1.479352213,1.149494474,0.38723036443982,0.391604298041162,0.139322257902019,0.485,"Time-varying",5,"Inner Waters",532.233768425288,195.429561814708,0.490026617288237,0.989742154587329
"112",1982,"cascade",29,8,"northern_coastal",NA,0.351,0.405,0.4,NA,NA,NA,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405,"Time-varying",6,"Central Coast (South)",98.1755062884127,39.3262704609695,0.434933824525736,0.931176140282085
"113",1982,"chuckwalla",32,9,"rivers_inlet",1000,0.273,0.324,0.4,1376,1479,1667,0.794,0.206,0,558,573,680,0.558456134,0.572534592,0.68029299,-0.582579206082127,-0.557682122671697,-0.385231705961736,0.324,"Time-varying",6,"Central Coast (South)",2039.18798463249,962.902919731127,0.343211654091853,0.944023887700762
"114",1982,"dala",9,6,"northern_coastal",3000,0.351,0.405,0.4,4622,5042,5000,0.714,0.286,0,7519,7760,7666,2.506229577,2.586795103,2.555469435,0.91877946321161,0.950419697515987,0.938235938677268,0.405,"Time-varying",5,"Inner Waters",1881.34187864421,329.357618053799,0.691568418163651,0.585625354430459
"115",1982,"damshilgwit",43,4,"upper_skeena",NA,0.58,NA,NA,NA,NA,NA,0.615,0.38,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,"Time-varying",3,"Skeena",1937.06349509521,270.656442540432,0.736132938689853,0.787901165015475
"116",1982,"deena",50,2,"haida_gwaii_east",4000,0.242,NA,NA,5277,NA,NA,0.854,0.141,0.004,1728,NA,NA,0.432084597,NA,NA,-0.839133883520622,NA,NA,0.242,"Time-varying",1,"Haida Gwaii",966.646879895186,523.279782298366,0.256667830710592,0.942852866796809
"117",1982,"diskangieg",47,3,"lower_nass",600,0.531,NA,NA,1279,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531,"Time-varying",2,"Nass",2108.53417079164,227.624538172716,0.784563198965831,0.676809721256281
"118",1982,"docee",33,10,"smith_inlet",NA,0.273,0.324,0.4,NA,NA,NA,0.775,0.225,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,"Time-varying",6,"Central Coast (South)",4696.98839145785,1870.74086125218,0.436172308971829,0.742825698320355
"119",1982,"east_arm",20,6,"hecate_strait_mainland",600,0.319,0.365,0.4,881,945,1000,0.854411765,0.141176471,0.004411765,859,870,948,1.430972541,1.450592051,1.57943332,0.358354311710964,0.371971784130699,0.457066124477782,0.365,"Time-varying",4,"Hecate Lowlands",407.346598080199,116.550827277094,0.568961938105818,0.641519187056966
"120",1982,"ecstall",35,4,"lower_skeena",500,0.58,NA,NA,1190,NA,NA,0.571,0.426,0.003,11922,NA,NA,23.84303916,NA,NA,3.17149231561569,NA,NA,0.58,"Time-varying",3,"Skeena",4846.31242937154,610.331907556767,0.758695422687773,0.764470145272892
"121",1982,"elcho",28,8,"northern_coastal",250,0.351,0.405,0.4,385,420,417,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405,"Time-varying",6,"Central Coast (South)",460.264980041536,184.577809393486,0.431329112426268,0.938958183744741
"122",1982,"evelyn_ck",11,6,"northern_coastal",200,0.351,0.405,0.4,308,336,333,0.714,0.286,0,506,524,518,2.531950275,2.619276752,2.588112961,0.928989865463497,0.962898230809545,0.950929023676835,0.405,"Time-varying",5,"Inner Waters",211.723011303387,54.1138550848482,0.600317847087072,0.674642611351945
"123",1982,"exchamsiks",36,4,"lower_skeena",400,0.58,NA,NA,952,NA,NA,0.571,0.426,0.003,1574,NA,NA,3.935108824,NA,NA,1.36993853688722,NA,NA,0.58,"Time-varying",3,"Skeena",1830.53133394291,285.925093351217,0.713924813603108,0.812410479295147
"124",1982,"exstew",37,4,"lower_skeena",350,0.58,NA,NA,833,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,"Time-varying",3,"Skeena",2375.14363047481,337.939592169039,0.733072582565944,0.791190413873957
"125",1982,"foch_ck",12,6,"douglas_channel_kitimat",500,0.44,0.485,0.4,893,971,833,0.714,0.286,0,1021,1037,815,2.042703957,2.073168044,1.629811922,0.714274399315035,0.729077893361639,0.488464622885204,0.485,"Time-varying",5,"Inner Waters",443.915090099502,125.494593741666,0.573378547760602,0.845863525753143
"126",1982,"green",19,6,"mussel_kynoch",350,0.351,0.405,0.4,539,588,583,0.714,0.286,0,1057,1096,1084,3.019909511,3.132247041,3.095743757,1.10522686769284,1.14175065145476,1.13002818647533,0.405,"Time-varying",5,"Inner Waters",860.705379127897,238.006299362194,0.574038089957214,0.705528094886851
"127",1982,"hartleybay_ck",13,6,"hecate_strait_mainland",200,0.319,0.365,0.4,294,315,333,0.854411765,0.141176471,0.004411765,2396,2434,2647,11.9804297,12.16811049,13.23668972,2.48327446015758,2.49881863529052,2.58299249810033,0.365,"Time-varying",4,"Hecate Lowlands",1145.15666543588,241.443012643062,0.647455057983097,0.563745692460911
"128",1982,"hugh_ck",14,6,"northern_coastal",200,0.351,0.405,0.4,308,336,333,0.714,0.286,0,548,563,555,2.74234618,2.812699545,2.776972538,1.00881382408289,1.03414471434709,1.02136131918682,0.405,"Time-varying",5,"Inner Waters",415.625699544241,116.442593573707,0.570504764733435,0.709897664376623
"129",1982,"kadeen",38,4,"lower_skeena",75,0.58,NA,NA,179,NA,NA,0.571,0.426,0.003,479,NA,NA,6.388451765,NA,NA,1.85449194873507,NA,NA,0.58,"Time-varying",3,"Skeena",688.045710592427,98.6732560084716,0.730700354149411,0.793759024073777
"130",1982,"kasiks",34,4,"lower_skeena",750,0.58,NA,NA,1786,NA,NA,0.571,0.426,0.003,9807,NA,NA,13.07660863,NA,NA,2.57082503335844,NA,NA,0.58,"Time-varying",3,"Skeena",1580.40006713433,195.714295752489,0.759373159951118,0.763787858972175
"131",1982,"kemano",5,6,"northern_coastal",4000,0.351,0.405,0.4,6163,6723,6667,0.714,0.286,0,6789,6984,6897,1.697312136,1.745939985,1.724241711,0.529045903339483,0.557293083974417,0.544787366010183,0.405,"Time-varying",5,"Inner Waters",3643.37219805965,1158.45603196278,0.536352078247765,0.755101017456881
"132",1982,"kildala",10,6,"northern_coastal",2500,0.351,0.405,0.4,3852,4202,4167,0.714,0.286,0,4987,5141,5078,1.994695382,2.056443423,2.031318138,0.690491347956594,0.720977997004283,0.708684911394833,0.405,"Time-varying",5,"Inner Waters",1801.45578443224,450.708270613517,0.6069016006478,0.667323993819933
"133",1982,"kiltush",6,6,"northern_coastal",75,0.351,0.405,0.4,116,126,125,0.714,0.286,0,253,262,259,3.3759337,3.492369003,3.450817281,1.21667193791528,1.25058030335677,1.23861109603202,0.405,"Time-varying",5,"Inner Waters",416.70084626026,119.560523757987,0.565993355696024,0.715556103131203
"134",1982,"kiskosh_ck",15,6,"northern_coastal",200,0.351,0.405,0.4,308,336,333,0.714,0.286,0,245,252,249,1.22739409,1.260915903,1.245091192,0.204893295905051,0.231838364037208,0.219208773820616,0.405,"Time-varying",5,"Inner Waters",113.716595474711,32.5094792843999,0.564764781523387,0.717112704704355
"135",1982,"kitwanga",42,4,"middle_skeena",475,0.58,NA,NA,1131,NA,NA,0.752,0.246,0.002,2356,NA,NA,4.96099702,NA,NA,1.60160673263339,NA,NA,0.58,"Time-varying",3,"Skeena",3669.08946558603,555.821358789747,0.719767859120245,0.805815364844049
"136",1982,"lachmach",48,3,"portland_observatory",200,0.531,NA,NA,426,NA,NA,0.54758,0.44965,0.00275,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531,"Time-varying",2,"Nass",1185.01777303335,129.551162678766,0.780193731103183,0.68060018791637
"137",1982,"martin",27,8,"northern_coastal",1550,0.351,0.405,0.4,2388,2605,2583,0.714,0.286,0,1460,1515,1498,0.941830648,0.977696406,0.966379646,-0.0599297997611962,-0.0225560804514932,-0.0341985136955721,0.405,"Time-varying",6,"Central Coast (South)",1471.5413223904,783.281189441089,0.320080544261716,1.26530652131374
"138",1982,"meziadin",46,3,"upper_nass",2500,0.531,NA,NA,5330,NA,NA,0.68127,0.31776,0.00072,16244,NA,NA,6.497412362,NA,NA,1.87140399948564,NA,NA,0.531,"Time-varying",2,"Nass",3182.25624284295,306.398055130427,0.803009786463318,0.661262177561589
"139",1982,"nangeese_kspx",41,4,"middle_skeena",300,0.58,NA,NA,714,NA,NA,0.752,0.246,0.002,2970,NA,NA,9.899932581,NA,NA,2.29252794711736,NA,NA,0.58,"Time-varying",3,"Skeena",1217.67072305678,157.706573602516,0.750954791046901,0.772350089399425
"140",1982,"necleetsconnay",31,8,"bella_coola_dean",65,0.358,0.405,0.4,101,109,108,0.945945946,0.054054054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405,"Time-varying",6,"Central Coast (South)",349.778378900799,141.104340022264,0.430001702020932,0.941856737070044
"141",1982,"nias",23,6,"hecate_strait_mainland",400,0.319,0.365,0.4,587,630,667,0.854411765,0.141176471,0.004411765,342,348,378,0.855840024,0.870390641,0.946240891,-0.155671808156573,-0.138813155465841,-0.0552581006968921,0.365,"Time-varying",4,"Hecate Lowlands",161.034670424978,50.4383378647481,0.544545915531403,0.670283238914407
"142",1982,"pallant_ck",51,2,"haida_gwaii_east",2400,0.242,NA,NA,3166,NA,NA,0.854,0.141,0.004,7173,NA,NA,2.988940824,NA,NA,1.09491908518009,NA,NA,0.242,"Time-varying",1,"Haida Gwaii",2073.87127946541,581.721516226415,0.565737840225402,0.427759967237797
"143",1982,"paril",7,6,"northern_coastal",300,0.351,0.405,0.4,462,504,500,0.714,0.286,0,376,388,383,1.253114788,1.293397552,1.277734717,0.225632282252659,0.25727251734262,0.245088757726006,0.405,"Time-varying",5,"Inner Waters",451.613228047539,138.319429934137,0.540629198949284,0.749127129624371
"144",1982,"quaal",16,6,"hecate_strait_mainland",6000,0.319,0.365,0.4,8807,9449,10000,0.854411765,0.141176471,0.004411765,14832,14986,16343,2.472068449,2.497730863,2.723822878,0.90505522893701,0.915382664906114,1.00203636341255,0.365,"Time-varying",4,"Hecate Lowlands",12480.7995223308,3302.17043581568,0.595310708989448,0.61312520418051
"145",1982,"quartcha",26,7,"northern_coastal",350,0.351,0.405,0.4,539,588,583,0.714,0.286,0,554,575,569,1.582898774,1.643786058,1.624816025,0.45925783318149,0.497002153129193,0.48539459398774,0.405,"Time-varying",6,"Central Coast (South)",393.380741697781,186.655229435585,0.400947522138912,1.01010725253886
"146",1982,"riordan",17,6,"northern_coastal",200,0.351,0.405,0.4,308,336,333,0.714,0.286,0,376,388,383,1.879672183,1.940096328,1.916602076,0.631097390892831,0.662737625450785,0.650553866095048,0.405,"Time-varying",5,"Inner Waters",135.489459149541,33.6637453194037,0.608387433412205,0.665694223380839
"147",1982,"roscoe",25,7,"northern_coastal",400,0.351,0.405,0.4,616,672,667,0.714,0.286,0,829,862,852,2.071857477,2.15388837,2.129248714,0.728445536799764,0.767274752878726,0.755769201070337,0.405,"Time-varying",6,"Central Coast (South)",716.166908222875,310.187604505605,0.434266627982492,0.932606776351989
"148",1982,"salloomt",52,8,"bella_coola_dean",NA,0.358,0.405,0.4,NA,NA,NA,0.945945946,0.054054054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405,"Time-varying",6,"Central Coast (South)",260.673189558928,105.744039020143,0.429207746590687,0.943598998892783
"149",1982,"sylvia_ck",2,5,"hecate_strait_mainland",NA,0.319,0.365,0.4,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365,"Time-varying",4,"Hecate Lowlands",76.8346838185691,20.093422841459,0.585430223160741,0.623473106716908
"150",1982,"tlell",49,2,"haida_gwaii_graham_isl_low",5000,0.242,NA,NA,6596,NA,NA,0.854,0.141,0.004,10613,NA,NA,2.122612569,NA,NA,0.752647673839407,NA,NA,0.242,"Time-varying",1,"Haida Gwaii",3379.51477731611,1143.19387551405,0.508256533417578,0.476137509483179
"151",1982,"tsimtack_lk",3,5,"hecate_strait_mainland",NA,0.319,0.365,0.4,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365,"Time-varying",4,"Hecate Lowlands",419.511956793108,108.078752053213,0.589621165187832,0.619041549981884
"152",1982,"tyler_ck",24,6,"hecate_strait_mainland",200,0.319,0.365,0.4,294,315,333,0.854411765,0.141176471,0.004411765,696,707,769,3.482318809,3.534071196,3.845932804,1.24769839631611,1.26245051970476,1.34701617535509,0.365,"Time-varying",4,"Hecate Lowlands",252.60216655655,56.0670438614895,0.637205812690506,0.572813355952988
"153",1982,"wahoo",8,6,"brim_wahoo",500,0.44,0.485,0.4,893,971,833,0.713592233,0.286407767,0,1292,1302,1016,2.584556489,2.604489873,2.031318138,0.949553922253947,0.957236829925248,0.708684911394833,0.485,"Time-varying",5,"Inner Waters",980.954931283227,273.951613091736,0.570311150526749,0.850412971151004
"154",1982,"west_arm",21,6,"hecate_strait_mainland",75,0.319,0.365,0.4,110,118,125,0.854411765,0.141176471,0.004411765,189,190,207,2.51450928,2.529674312,2.764181996,0.922077667217624,0.928090564018173,1.01674474888968,0.365,"Time-varying",4,"Hecate Lowlands",523.203052973436,147.910508213724,0.565159624718131,0.645835236694484
"155",1982,"zolzap",45,3,"lower_nass",150,0.531,NA,NA,320,NA,NA,0.571,0.426,0.003,2893,NA,NA,19.28675142,NA,NA,2.9594184052705,NA,NA,0.531,"Time-varying",2,"Nass",971.459727346339,93.5866498991471,0.802460992219901,0.661714407489216
"156",1982,"zymagotitz",39,4,"lower_skeena",200,0.58,NA,NA,476,NA,NA,0.571,0.426,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,"Time-varying",3,"Skeena",931.26699091269,133.932113794924,0.730834907287761,0.793612886051745
"157",1983,"aaltanhash",18,6,"northern_coastal",NA,0.49,0.506,0.499,NA,NA,NA,0.714,0.286,0,1041,1064,1050,NA,NA,NA,NA,NA,NA,0.506,"Time-varying",5,"Inner Waters",326.181607103466,89.1155159319004,0.574276140157449,0.881109216658853
"158",1983,"arnoup",22,6,"hecate_strait_mainland",150,0.445,0.45,0.499,270,273,299,0.854411765,0.141176471,0.004411765,372,370,406,2.480786653,2.463846511,2.707059737,0.908575708670313,0.901723751117371,0.99586307799119,0.45,"Time-varying",4,"Hecate Lowlands",175.377010402535,52.4641904977254,0.558297075452016,0.806022491942421
"159",1983,"babine_fence",40,4,"middle_skeena",3402,0.81,NA,NA,17905,NA,NA,0.752,0.246,0.002,17696,NA,NA,5.201656903,NA,NA,1.64897721002628,NA,NA,0.81,"Time-varying",3,"Skeena",13137.6224999532,2029.14218669075,0.717088435813433,1.12956779045136
"160",1983,"bear",44,4,"upper_skeena",NA,0.81,NA,NA,NA,NA,NA,0.615,0.38,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,"Time-varying",3,"Skeena",1265.14667359225,188.743932081804,0.722739899142208,1.12073513716533
"161",1983,"bella_coola",30,8,"bella_coola_dean",25000,0.5,0.506,0.499,50000,50573,49867,0.945945946,0.054054054,0,57853,57380,56580,2.314114106,2.29521698,2.263193678,0.839026938705255,0.830827383705753,0.816776947611428,0.506,"Time-varying",6,"Central Coast (South)",16987.85024525,6462.19415054617,0.461204501473596,1.09712719278168
"162",1983,"belowe_ck",1,5,"hecate_strait_mainland",NA,0.445,0.45,0.499,NA,NA,NA,0.854411765,0.141176471,0.004411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,"Time-varying",4,"Hecate Lowlands",129.999099257911,38.7551192388995,0.546375747272789,0.823609031415021
"163",1983,"brim",4,6,"brim_wahoo",400,0.615,0.618,0.499,1039,1046,798,0.713592233,0.286407767,0,1187,1180,911,2.967998125,2.949233843,2.277347142,1.08788769356639,1.08154542238286,0.823011231324366,0.618,"Time-varying",5,"Inner Waters",632.257093313297,172.955014610375,0.581048485119839,1.06359454645603
"164",1983,"cascade",29,8,"northern_coastal",75,0.49,0.506,0.499,147,152,150,0.714,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,"Time-varying",6,"Central Coast (South)",90.4260352458358,37.7423287270186,0.406211728953904,1.24565580935606
